subject,nAlts,targetAlt,alt1,alt2,alt3,alt4,alt5,alt6,alt7,alt8,response,rt,accuracy,respDeviation
2,5,0.084947,0.039471,0.34844,0.084947,0.47039,0.29806,0,0,0,0.078751,1.4015,1,0.006196
2,5,0.29806,0.039471,0.34844,0.084947,0.47039,0.29806,0,0,0,0.35205,0.90967,0,0.053992
2,5,0.34844,0.039471,0.34844,0.084947,0.47039,0.29806,0,0,0,0.45993,0.78171,0,0.1115
2,5,0.47039,0.039471,0.34844,0.084947,0.47039,0.29806,0,0,0,0.46141,0.69181,1,0.0089767
2,5,0.039471,0.039471,0.34844,0.084947,0.47039,0.29806,0,0,0,0.036499,0.92853,1,0.0029726
2,5,0.47039,0.039471,0.34844,0.084947,0.47039,0.29806,0,0,0,0.478,1.134,1,0.0076192
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.87545,0.88327,1,0.0026327
2,3,0.31175,0.31175,0.87808,0.044454,0,0,0,0,0,0.3168,0.52931,1,0.0050524
2,3,0.31175,0.31175,0.87808,0.044454,0,0,0,0,0,0.31811,0.68603,1,0.0063635
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.86745,0.66814,1,0.01063
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.024291,0.5089,1,0.020164
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.034159,0.55963,0,0.15607
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.88239,1.3537,1,0.0043088
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.87232,0.6692,1,0.0057621
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.86943,0.82786,1,0.0086494
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.039309,0.76258,1,0.0051453
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.020798,0.70069,1,0.023656
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.87798,0.8321,1,0.00010799
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.87369,0.80029,1,0.0043938
2,3,0.31175,0.31175,0.87808,0.044454,0,0,0,0,0,0.3115,0.72826,1,0.00025218
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.029091,0.73165,1,0.015364
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.87615,0.68509,1,0.0019355
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.038155,0.74516,1,0.0062991
2,3,0.31175,0.31175,0.87808,0.044454,0,0,0,0,0,0.30909,0.7587,1,0.002659
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.048781,0.64931,1,0.0043262
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.035368,0.70933,1,0.0090863
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.86218,0.80747,1,0.015907
2,3,0.31175,0.31175,0.87808,0.044454,0,0,0,0,0,0.31305,0.61489,1,0.0012968
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.03461,0.74173,1,0.0098447
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.89085,0.58706,1,0.012765
2,3,0.87808,0.31175,0.87808,0.044454,0,0,0,0,0,0.87449,1.0051,1,0.0035963
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.041301,0.66917,1,0.0031533
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.043163,0.60127,1,0.0012912
2,3,0.31175,0.31175,0.87808,0.044454,0,0,0,0,0,0.3302,0.62547,1,0.018447
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.023003,0.62341,1,0.021451
2,3,0.044454,0.31175,0.87808,0.044454,0,0,0,0,0,0.039043,0.56682,1,0.0054115
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.92095,0.70462,1,0.0043071
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.92494,0.77671,1,0.0082964
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.93302,0.60147,1,0.016373
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.56734,0.61747,1,0.0099659
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.93513,0.64021,1,0.018483
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.90056,0.62219,1,0.01609
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.91416,0.57231,1,0.0024843
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.5774,0.57915,1,0.020026
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.89267,0.63455,1,0.023975
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.574,0.51251,1,0.01663
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.90376,0.52328,1,0.012883
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.5608,0.59875,0,0.35585
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.54887,0.5355,1,0.0085036
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.57818,0.59447,1,0.020807
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.9246,0.62155,1,0.0079581
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.90283,0.5983,1,0.013813
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.5494,0.47105,1,0.00797
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.55533,0.55577,1,0.0020408
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.55154,0.66267,1,0.0058371
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.5473,0.51667,1,0.010078
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.54473,0.52801,1,0.012645
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.91022,0.58739,1,0.0064217
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.5548,0.6589,1,0.0025772
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.55586,0.6144,1,0.0015129
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.52234,0.67699,0,0.035034
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.91056,0.62447,1,0.0060861
2,2,0.91665,0.91665,0.55737,0,0,0,0,0,0,0.92145,0.63183,1,0.0048025
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.56198,0.61383,1,0.0046027
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.55434,0.59729,1,0.0030327
2,2,0.55737,0.91665,0.55737,0,0,0,0,0,0,0.5514,0.62137,1,0.0059712
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.34195,2.5371,1,0.0019345
2,3,0.38291,0.34001,0.76081,0.38291,0,0,0,0,0,0.31407,1.4845,0,0.068836
2,3,0.38291,0.34001,0.76081,0.38291,0,0,0,0,0,0.37644,0.73796,1,0.0064672
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.38184,0.98673,0,0.041829
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.75672,0.57211,1,0.0040932
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.32431,1.8441,1,0.015704
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.32453,1.4356,1,0.015488
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.39268,0.65833,0,0.052664
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.36687,1.4685,0,0.39395
2,3,0.38291,0.34001,0.76081,0.38291,0,0,0,0,0,0.38633,1.5786,1,0.0034248
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.37619,1.0346,0,0.03618
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.74956,0.8034,1,0.01125
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.7418,0.87281,1,0.01901
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.33697,1.1463,1,0.0030388
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.38642,1.7256,0,0.046401
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.74751,0.71309,1,0.013299
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.3347,0.97983,1,0.0053145
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.7446,0.6319,1,0.016214
2,3,0.38291,0.34001,0.76081,0.38291,0,0,0,0,0,0.40473,1.3094,1,0.021825
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.74048,0.49808,1,0.020333
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.75621,0.65351,1,0.0046067
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.3161,1.2596,1,0.023911
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.74903,0.49632,1,0.01178
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.74561,0.60174,1,0.015206
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.74876,0.55248,1,0.012053
2,3,0.38291,0.34001,0.76081,0.38291,0,0,0,0,0,0.40274,0.82722,1,0.019827
2,3,0.76081,0.34001,0.76081,0.38291,0,0,0,0,0,0.75735,0.59326,1,0.0034628
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.37581,0.688,0,0.035795
2,3,0.34001,0.34001,0.76081,0.38291,0,0,0,0,0,0.33837,0.64622,1,0.0016449
2,3,0.38291,0.34001,0.76081,0.38291,0,0,0,0,0,0.34367,0.68543,0,0.039239
2,8,0.72716,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.72071,1.7514,1,0.0064472
2,8,0.72716,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.60336,1.2102,0,0.1238
2,8,0.98946,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.99968,3.9705,1,0.010214
2,8,0.98946,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.98435,0.81321,1,0.005111
2,8,0.32067,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.29687,1.0293,1,0.023798
2,8,0.85284,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.84047,1.2614,1,0.01237
2,8,0.32067,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.30882,1.5402,1,0.01185
2,8,0.63319,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.61873,1.9915,1,0.014452
2,8,0.72716,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.71585,1.5843,1,0.011313
2,8,0.23781,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.24734,1.0018,1,0.0095292
2,8,0.85284,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.85783,1.7319,1,0.0049902
2,8,0.63319,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.63261,1.5533,1,0.00057136
2,8,0.85284,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.84598,1.228,1,0.006858
2,8,0.23781,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.34793,1.6275,0,0.11013
2,8,0.72716,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.7396,1.5123,1,0.012443
2,8,0.72716,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.71169,2.1769,1,0.01547
2,8,0.85284,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.8478,1.0818,1,0.0050451
2,8,0.85284,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.84859,1.0418,1,0.0042563
2,8,0.85284,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.86872,1.3614,1,0.015874
2,8,0.23781,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.33688,1.212,0,0.09907
2,8,0.72716,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.64138,2.0201,0,0.085785
2,8,0.72716,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.32581,1.6429,0,0.40135
2,8,0.85284,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.86633,1.0498,1,0.013484
2,8,0.72716,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.2454,1.3924,0,0.48177
2,8,0.98946,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.98858,1.1685,1,0.00087888
2,8,0.94877,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.99046,0.87922,0,0.041691
2,8,0.94877,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.97242,1.5753,1,0.023654
2,8,0.94877,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.98014,1.1688,1,0.031368
2,8,0.37599,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.32241,1.9148,0,0.053584
2,8,0.32067,0.72716,0.23781,0.94877,0.85284,0.37599,0.98946,0.32067,0.63319,0.37219,1.8956,0,0.051519
2,8,0.67031,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.66921,1.161,1,0.0011027
2,8,0.23918,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.29993,1.2277,0,0.06075
2,8,0.55421,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.56065,0.96248,1,0.0064481
2,8,0.025064,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.015038,0.9959,1,0.010027
2,8,0.025064,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.017565,0.88207,1,0.007499
2,8,0.71362,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.6594,0.90282,0,0.05422
2,8,0.23918,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.29857,0.75281,0,0.05939
2,8,0.71362,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.65795,1.9049,0,0.05567
2,8,0.97825,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.54153,1.4843,0,0.43672
2,8,0.23918,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.24762,0.86247,1,0.0084375
2,8,0.4165,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.41751,1.1658,1,0.0010098
2,8,0.23918,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.39634,1.4813,0,0.15716
2,8,0.67031,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.65385,0.91942,1,0.01646
2,8,0.71362,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.66973,1.0335,0,0.043886
2,8,0.025064,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.42811,2.4328,0,0.40304
2,8,0.55421,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.53344,0.81499,1,0.020767
2,8,0.97825,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.023864,1.0023,0,0.045616
2,8,0.4165,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.26033,1.5951,0,0.15616
2,8,0.23918,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.22889,0.92118,1,0.010286
2,8,0.97825,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.22519,1.338,0,0.24694
2,8,0.67031,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.6687,2.7567,1,0.0016109
2,8,0.4165,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.41164,0.96841,1,0.0048613
2,8,0.71362,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.65521,3.8382,0,0.058414
2,8,0.4165,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.41921,1.7258,1,0.002717
2,8,0.4165,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.39302,0.83986,1,0.023474
2,8,0.29414,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.28348,2.6458,1,0.010662
2,8,0.025064,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.0087702,2.2934,1,0.016294
2,8,0.025064,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.97935,1.0722,0,0.045717
2,8,0.29414,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.29275,1.6763,1,0.0013878
2,8,0.23918,0.71362,0.025064,0.23918,0.55421,0.4165,0.67031,0.97825,0.29414,0.28708,1.4237,0,0.047902
2,5,0.7165,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.70175,0.8898,1,0.014743
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.86734,0.78121,1,0.013296
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.88364,0.74197,1,0.0030044
2,5,0.7165,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.72316,0.736,1,0.0066587
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.88082,0.76956,1,0.000182
2,5,0.7165,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.69884,0.72953,1,0.017653
2,5,0.186,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.058969,0.70958,0,0.12703
2,5,0.056452,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.06279,0.93102,1,0.0063382
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.052932,0.83109,0,0.17229
2,5,0.186,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.15237,1.1586,0,0.033622
2,5,0.056452,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.036049,0.78456,1,0.020402
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.88044,1.0333,1,0.00019566
2,5,0.49253,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.47643,1.1921,1,0.016102
2,5,0.7165,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.052466,1.1369,0,0.33597
2,5,0.49253,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.50151,1.0422,1,0.0089826
2,5,0.7165,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.6794,0.68162,0,0.037094
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.89178,1.0931,1,0.011137
2,5,0.49253,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.50407,0.82918,1,0.011542
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.89471,0.85869,1,0.014067
2,5,0.49253,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.49514,1.3606,1,0.0026087
2,5,0.7165,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.70469,1.0914,1,0.011809
2,5,0.056452,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.032085,0.78949,1,0.024367
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.87785,0.84559,1,0.0027878
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.87487,0.7816,1,0.005767
2,5,0.49253,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.47947,0.90107,1,0.013058
2,5,0.7165,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.70561,1.5851,1,0.01089
2,5,0.7165,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.71114,0.77859,1,0.00536
2,5,0.056452,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.064663,0.78669,1,0.0082119
2,5,0.49253,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.49876,0.73741,1,0.0062291
2,5,0.88064,0.7165,0.88064,0.056452,0.186,0.49253,0,0,0,0.86198,0.91615,1,0.018664
2,8,0.32255,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.36847,1.4109,0,0.045917
2,8,0.80161,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.80863,1.0583,1,0.0070124
2,8,0.80161,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.81327,0.70102,1,0.011659
2,8,0.37,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.45439,1.2332,0,0.084393
2,8,0.47417,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.47549,1.5359,1,0.0013214
2,8,0.80161,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.78699,0.85198,1,0.014626
2,8,0.069457,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.45305,1.1295,0,0.38359
2,8,0.6854,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.37065,0.97347,0,0.31475
2,8,0.47417,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.459,0.98225,1,0.015173
2,8,0.0067905,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.98929,0.97353,1,0.017496
2,8,0.80161,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.80323,0.70174,1,0.0016126
2,8,0.32255,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.35531,0.9138,0,0.032759
2,8,0.6854,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.6701,0.93783,1,0.015299
2,8,0.32255,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.29933,0.82061,1,0.023223
2,8,0.80161,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.80004,0.90003,1,0.0015696
2,8,0.6375,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.67066,1.0881,0,0.033159
2,8,0.6375,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.67406,0.94953,0,0.036563
2,8,0.47417,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.47926,0.8805,1,0.0050908
2,8,0.47417,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.45106,0.90965,1,0.023111
2,8,0.37,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.34713,1.5458,1,0.022869
2,8,0.32255,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.35985,0.74188,0,0.037297
2,8,0.6854,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.62912,1.9133,0,0.056273
2,8,0.6375,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.68135,0.65339,0,0.043848
2,8,0.80161,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.78687,1.0735,1,0.014745
2,8,0.6854,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.67145,0.87151,1,0.013948
2,8,0.32255,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.31824,0.97294,1,0.0043081
2,8,0.37,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.35345,0.86776,1,0.01654
2,8,0.0067905,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.98395,0.8578,1,0.022844
2,8,0.0067905,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.99436,0.76921,1,0.012435
2,8,0.069457,0.6854,0.6375,0.32255,0.80161,0.47417,0.069457,0.0067905,0.37,0.98847,1.018,0,0.080986
2,0,0.43608,0,0,0,0,0,0,0,0,0.47193,1.4574,0,0.035858
2,0,0.82578,0,0,0,0,0,0,0,0,0.82311,1.7062,1,0.002675
2,0,0.34288,0,0,0,0,0,0,0,0,0.25992,3.1002,0,0.082963
2,0,0.13716,0,0,0,0,0,0,0,0,0.19707,2.9032,0,0.059911
2,0,0.061141,0,0,0,0,0,0,0,0,0.053369,1.1492,1,0.0077721
2,0,0.89357,0,0,0,0,0,0,0,0,0.0088881,0.98868,0,0.11532
2,0,0.19224,0,0,0,0,0,0,0,0,0.15049,2.224,0,0.041743
2,0,0.33835,0,0,0,0,0,0,0,0,0.22233,1.0295,0,0.11601
2,0,0.13716,0,0,0,0,0,0,0,0,0.25448,0.96958,0,0.11732
2,0,0.96015,0,0,0,0,0,0,0,0,0.010145,1.7397,0,0.049997
2,0,0.23508,0,0,0,0,0,0,0,0,0.33162,3.3717,0,0.096535
2,0,0.44477,0,0,0,0,0,0,0,0,0.41081,1.5519,0,0.033954
2,0,0.82578,0,0,0,0,0,0,0,0,0.77515,1.4647,0,0.050631
2,0,0.58287,0,0,0,0,0,0,0,0,0.6667,1.4807,0,0.08383
2,0,0.54894,0,0,0,0,0,0,0,0,0.54081,2.0102,1,0.0081317
2,0,0.48562,0,0,0,0,0,0,0,0,0.56786,1.001,0,0.082239
2,0,0.18975,0,0,0,0,0,0,0,0,0.17733,1.0877,1,0.012419
2,0,0.34768,0,0,0,0,0,0,0,0,0.29489,2.0577,0,0.052788
2,0,0.68111,0,0,0,0,0,0,0,0,0.64885,1.6619,0,0.032258
2,0,0.68111,0,0,0,0,0,0,0,0,0.66406,1.1687,1,0.017052
2,0,0.23508,0,0,0,0,0,0,0,0,0.16549,1.3188,0,0.069597
2,0,0.53043,0,0,0,0,0,0,0,0,0.51532,1.3102,1,0.01511
2,0,0.0061865,0,0,0,0,0,0,0,0,0.97744,0.95029,1,0.028744
2,0,0.23508,0,0,0,0,0,0,0,0,0.19102,1.9897,0,0.044067
2,0,0.40387,0,0,0,0,0,0,0,0,0.38906,0.97181,1,0.014804
2,0,0.23508,0,0,0,0,0,0,0,0,0.3493,1.9552,0,0.11422
2,0,0.39073,0,0,0,0,0,0,0,0,0.37641,0.86653,1,0.014318
2,0,0.061141,0,0,0,0,0,0,0,0,0.063553,2.7567,1,0.0024124
2,0,0.82578,0,0,0,0,0,0,0,0,0.79057,1.1562,0,0.03521
2,0,0.061141,0,0,0,0,0,0,0,0,0.071881,2.9536,1,0.01074
2,0,0.060151,0,0,0,0,0,0,0,0,0.016505,1.5925,0,0.043645
2,0,0.90979,0,0,0,0,0,0,0,0,0.84729,1.4866,0,0.062504
2,0,0.0013255,0,0,0,0,0,0,0,0,0.992,1.192,1,0.0093279
