id,speed_condition,cue_condition,difficulty,position,cue_position,response,difference,response_time,cue_deflections,difficulty_id,cue_deflections_id,absolute_cue_id,deflection
3,0,1,30,2.613321113078772,2.613321113078772,2.877699090631903,0.26437797755313097,0.5004482448849115,0,2,4,1,1
3,0,1,45,0.7244232704633831,1.0734891208622486,0.5792768215221411,-0.14514644894124196,0.5862855235226165,20,3,5,2,2
3,0,1,45,0.7206136521694559,1.5932782781666206,1.0053579863512683,0.28474433418181233,0.6859701968735882,50,3,6,3,2
3,0,1,15,0.8391043650257441,0.8391043650257441,0.616648060977147,-0.22245630404859718,0.32350315311250716,0,1,4,1,1
3,0,1,45,2.9992183767503766,0.206691573559449,0.007211413450326276,0.14958569028974278,0.4750185472677388,-20,3,3,2,2
3,0,1,45,2.581854413546062,2.581854413546062,2.42807045974868,-0.1537839537973822,0.43785194768638813,0,3,4,1,1
3,0,1,30,2.679277255650332,2.679277255650332,2.2463443713452143,-0.43293288430511767,0.557633574973923,0,2,4,1,1
3,0,1,45,2.655035472543478,2.655035472543478,2.5277685103622733,-0.1272669621812046,0.4091655069170761,0,3,4,1,1
3,0,1,30,0.752356174701418,1.6250208006985827,1.4720767407698125,0.7197205660683945,0.5045555908348011,50,2,6,3,2
3,0,1,45,0.14948381830637025,0.14948381830637025,3.0485862708912332,-0.24249020100493013,0.7153458661227572,0,3,4,1,1
3,0,1,45,2.999779879483005,2.999779879483005,0.5227890853804023,0.6646018594871905,0.7017664020517944,0,3,4,1,1
3,0,1,30,1.0103504171302067,1.0103504171302067,0.7389599729339107,-0.271390444196296,0.5322051092217723,0,2,4,1,1
3,0,1,30,0.4203783485329047,0.7694441989317706,0.6136067630457873,0.19322841451288264,0.6810695298494753,20,2,5,2,2
3,0,1,15,0.28333788298100426,1.5050683593770353,0.29330294622661945,0.009965063245615191,0.8581710684796845,70,1,7,4,2
3,0,1,30,1.90495430885777,1.90495430885777,1.8663748480903006,-0.03857946076746943,0.5778805084769252,0,2,4,1,1
3,0,1,15,2.0559749138074466,2.0559749138074466,1.8832400144436654,-0.17273489936378117,0.6203721525824972,0,1,4,1,1
